1.67852 1.08756 1.26887 1.20954 1.21016 1.68911 1.3551 1.5538 1.48817 1.49515 1.287 1.24947 1.96498 1.67459 1.59771 1.6293 1.93898 1.9148 2.12302 1.74908 2.05789 2.57593 1.78686 2.52509 1.88886 2.34031 2.10098 2.16175 2.56036 2.44064 2.32068 2.23891 2.29383 2.74481 3.29686 2.49791 2.75111 2.79765 2.99227 2.94478 2.87472 2.1867 2.36527 2.49123 2.71787 2.9334 2.61188 2.48943 2.35354 2.66603 2.63798 2.74248 2.30669 1.80903 3.1804 2.78307 2.04669 2.99516 1.80355 1.81575 2.62844 1.51874 1.59135 1.89261 2.00466 1.77402 1.42037 1.43947 1.54139 1.94995 1.67589 1.42089 0.98778 1.4247 1.99943 2.13549 0.885546 1.24694 1.43248 1.39297
1.52659 1.12421 1.77762 1.37964 1.39581 1.84296 1.22533 1.27868 1.09504 1.50945 1.79247 2.23573 1.90956 1.71944 2.18291 2.50297 1.94076 1.95547 1.91381 2.97856 1.8225 1.9425 2.26915 2.48986 2.34654 2.46405 2.34165 3.05871 2.63762 2.29803 2.86509 2.5896 2.66004 3.36087 3.36379 3.259 2.52767 2.58811 2.27903 3.75531 3.01677 3.04653 2.92759 2.6312 2.31813 2.93384 3.15646 2.40466 2.77596 2.72299 1.89318 2.71262 2.60094 2.65166 3.0866 2.76827 2.26855 1.92604 2.2925 1.4385 2.18072 1.53618 1.76839 2.86745 1.54021 1.67188 1.49686 1.35619 1.67918 1.4302 1.51136 1.52966 1.55373 1.78743 0.99884 1.27233 1.45214 1.06036 1.01283 1.0868
1.50168 0.992704 1.34182 1.47482 1.42385 1.4778 1.28602 1.46847 2.1159 1.23184 1.08506 1.87728 1.89488 1.49452 2.02175 1.37503 1.76817 2.39453 2.36965 1.91677 2.01315 2.06422 2.38355 2.27738 2.52077 2.2885 2.62082 2.29627 2.28738 2.48541 2.52288 2.55184 2.72031 3.1889 2.88231 3.20188 2.95544 3.14177 2.29548 2.73879 2.77687 2.75222 2.94409 3.19284 2.35064 2.76098 3.15409 2.47295 2.4277 2.47994 2.58942 2.71 3.33671 2.71427 2.54314 2.1222 2.29251 2.06094 2.26104 2.23002 1.86827 1.79418 1.91957 1.75377 1.94391 1.2159 1.66522 1.72578 1.32024 2.01062 1.33309 1.5932 1.47288 1.49244 1.30129 1.42499 1.46864 1.28804 0.967675 1.5922
0.873419 1.28916 1.17675 1.88027 1.52634 1.50998 1.44799 1.24119 2.11557 1.55665 1.74368 1.76869 1.61853 1.8374 1.80441 1.61757 1.73399 2.06982 2.42073 2.13384 2.96756 1.98027 1.73996 1.94907 2.67945 2.43932 2.73983 2.6406 1.92221 2.60574 2.60401 3.14495 3.09824 2.71581 2.39214 2.65843 2.55927 3.39506 3.0052 3.65396 3.00782 2.94419 3.59538 3.21065 3.00243 3.59996 3.10511 2.67486 2.92297 2.38658 2.466 2.2771 2.91935 2.73991 2.47573 2.29799 2.52428 1.8719 2.32138 1.72158 2.27102 1.99897 2.18047 2.54618 1.79824 1.67863 2.00162 2.19099 1.97658 1.38686 1.7812 1.93592 1.64514 1.06721 1.70089 1.09991 1.09449 1.16793 1.56859 1.49316
1.60514 1.40897 1.79162 1.46703 1.64913 1.39798 1.54846 1.65357 1.39894 1.5213 1.64098 1.4233 1.9748 1.63971 1.60271 1.91092 2.21747 1.82617 2.39604 1.92164 2.41846 2.08992 2.40646 2.16398 2.54063 2.26988 2.55316 2.59321 2.68786 2.63696 2.63615 3.2832 2.96562 3.43735 2.9888 2.76382 3.00894 3.02792 3.63943 4.13701 2.71544 2.80497 3.26014 3.23592 2.64024 3.55953 2.53375 3.30069 2.6346 2.40489 2.3948 2.8967 2.61372 2.46637 2.82716 2.75174 2.34432 2.43868 2.39976 2.14498 2.80903 2.25989 2.01374 1.59934 1.99574 2.14391 1.20753 2.15942 2.05137 2.17683 1.17596 2.00506 1.57754 1.5237 1.82249 1.68463 1.41864 1.91622 1.99148 1.34528
1.28803 1.02852 0.694412 1.49539 1.10389 1.38957 1.97385 1.82217 1.66443 1.17868 1.84072 1.61319 2.19569 1.66859 1.46756 1.54198 2.65537 2.18518 2.24612 2.52185 2.31514 2.40473 2.53348 2.33392 2.59448 2.37759 2.12037 2.73058 3.13776 2.68188 3.85176 2.20555 2.80983 2.90057 3.58402 2.65999 3.09295 4.2428 2.92206 2.99311 3.12787 3.02423 3.33129 3.22088 3.40347 3.03367 3.02153 2.97258 2.98771 2.8994 3.21112 3.16473 2.23861 2.56573 2.71909 2.74838 2.7823 1.92893 2.23695 2.75063 1.76423 2.01617 1.97864 2.84289 1.45966 1.81112 2.00464 2.43227 1.789 1.87005 2.02619 1.72026 1.71214 1.91003 1.98725 1.31625 1.40515 0.987281 2.08971 1.53487
1.42522 1.85523 1.56502 1.80403 1.39492 1.20486 1.84447 1.35613 1.70625 1.83815 2.00196 1.71368 2.20489 1.92171 2.19825 1.56468 2.63123 2.19741 2.45801 2.32926 2.78036 2.1953 2.20613 2.33599 2.43389 3.00049 2.83146 2.61304 3.22281 3.18329 2.8377 3.64494 2.71249 3.47202 3.56586 2.66332 3.01022 3.14732 2.77589 3.19465 3.39511 3.63432 3.40097 3.90416 2.55159 3.28522 3.12237 3.1778 3.13374 2.95534 2.62514 2.93148 2.99076 2.75685 2.74923 2.37309 2.60847 2.00554 3.08448 2.46173 3.16779 1.92415 2.08394 1.96246 2.02353 1.57331 2.27444 1.66969 1.64257 1.7846 1.65673 1.86217 1.70916 1.46505 1.57989 1.31487 1.82534 1.47531 0.979722 1.26495
1.2237 1.35495 1.62924 1.50457 1.86528 1.76474 2.03831 1.56762 1.83988 1.68015 1.93276 2.23054 1.49583 2.23052 2.21386 1.80785 1.72623 2.33436 2.37877 2.65656 2.2715 2.63493 2.73251 2.46597 2.86982 2.16486 2.27953 2.75028 2.54287 2.42154 2.43072 3.19474 3.15094 3.17014 3.71776 3.10163 2.72824 3.79583 3.18346 3.73982 2.93402 2.92017 3.03556 3.44048 3.63255 2.70283 3.27133 3.4037 2.40094 3.122 2.53412 2.44542 2.37362 2.28259 2.92214 2.94513 2.34496 2.8122 2.82935 2.54188 2.33474 3.27828 2.24389 1.80821 1.90735 1.49728 2.10761 2.30293 1.58182 1.68268 1.70654 1.69898 1.37028 1.57945 1.42801 2.05026 1.36524 1.39963 1.2372 1.20013
1.6989 1.46747 2.12892 1.43057 1.6816 1.65377 1.75413 1.51331 1.94594 1.58264 1.67043 1.73706 2.07939 2.18712 2.28684 1.78031 2.15055 2.49711 2.11051 1.994 2.13616 2.38303 2.81797 2.42511 2.63261 2.28425 2.29505 2.4483 3.14735 2.16367 2.7645 2.46025 2.65224 3.64328 3.44261 3.2754 2.69993 3.01059 3.70427 3.04869 3.21572 3.15095 3.51051 3.76628 2.26931 2.79455 3.16471 2.96334 2.54007 3.11363 2.88733 2.52168 3.36069 2.19812 2.4929 3.05487 2.37335 1.88047 2.75932 2.43118 2.77818 2.60511 2.29122 2.39802 1.71737 2.21011 1.60849 2.12306 1.84678 2.02534 2.28535 2.00318 2.1744 1.922 1.64166 1.43291 1.66201 1.54508 1.62209 1.5822
1.09667 1.42371 1.17605 1.67504 1.62954 1.40887 2.03727 1.69417 1.91472 1.6784 1.82187 1.98551 1.97344 2.07837 1.93547 1.78347 2.19884 2.359 2.24218 2.30896 2.70825 2.22069 3.1593 2.41 1.92006 3.13637 2.81194 3.56913 2.71119 3.56907 3.12935 3.6491 3.72069 3.5682 3.3488 2.25114 3.49022 3.89944 3.72308 3.62378 3.21524 3.69019 3.39758 2.85907 3.764 3.29923 3.38484 3.32448 2.93471 3.32413 3.05698 2.72752 2.33693 2.90881 2.45387 2.78584 2.15142 2.08669 3.05782 2.5688 2.88226 1.60298 2.80308 2.33417 2.15615 2.02503 1.77103 2.40986 2.11887 2.06135 1.77383 1.25973 1.84067 2.03578 1.87629 1.55742 1.35918 1.84767 1.59654 2.43269
